Name;Jahr;Sektor;Payout;PayoutVJ;Quote;ROA;FCFUE;lnUEWachs;lnInv;lnFKQ;lnCash;lnGK;lnUE;lnMK;lnAnalyst;Float;ARP;lnKBV;Abgeltung
COLEXON ENERGY AG;2010;Industrials;0;0;0;0,019078;0,175937463;2,733968209;0,025122035;0,406941351;-2,304319753;5,777992823;4,763694146;4,07594808;1,098612289;0,434263173;1;-0,692077202;1
COMARCH SOFTWARE UND BERATUN;2010;IT;0;0;0;-0,191886;0,057154023;-0,374427303;0,007018638;0,059960872;-4,079962297;3,189582947;3,660863137;2,409706697;0,693147181;0,07191358;0;-0,049131094;1
COMPUGROUP MEDICAL AG;2010;IT;1;0;0,045345405;0,027631;0,11643133;0,247011629;0,021919142;0,276960299;-2,742118005;6,113199763;5,68156754;6,104811504;1,791759469;0,481200323;1;0,831322157;1
CONSTANTIN MEDIEN AG;2010;Consumer;0;0;0;0,013114;0,110281255;0,284328957;0,014484785;0,38276268;-1,468412977;6,469072006;6,23649874;5,063207378;1,945910149;0,618364638;1;0,968431773;1
CONTINENTAL AG;2010;Consumer;0;0;0;-0,069095;0,078011714;-0,187444657;0,036607165;0,407435832;-2,599501603;10,04538634;9,908261141;8,742936678;3,258096538;0,306001134;0;0,507416905;1
COR&FJA AG;2010;IT;0;1;0;0,012588;0,036697865;0,072381125;0,009248872;0,135794954;-1,583711618;4,687486308;4,22539914;4,387507561;1,791759469;0,406093031;1;0,137789749;1
CROPENERGIES AG;2010;Sonstige;1;0;0,012940195;0,011514;-0,480821109;0,564452643;0,260142669;0,261266739;-5,22580082;6,350080855;5,794335905;5,78347743;2,197224577;0,2236;0;0,051373163;1
CTS EVENTIM;2010;Consumer;1;1;0,042682885;0,092145;0,105242024;0,143406597;0,012770243;0,069372133;-0,69813204;6,13531486;6,145681511;6,78989024;2,302585093;0,499041667;0;1,813631093;1
CURANUM AG;2010;Health Care;0;1;0;0,024619;0,06224368;-0,015688422;0,016913057;0,475088803;-3,279772483;5,465711393;5,53379257;4,432243293;2,079441542;0,650103032;1;0,241092307;1
D+S EUROPE AG;2010;Sonstige;0;0;0;-0,177341;-0,043390473;0,052423555;0,073833475;0,284306381;-3,236808123;6,00889672;5,677462455;6,073791863;0,693147181;0,048502803;0;1,18644812;1
DAIMLER AG;2010;Consumer;0;1;0;-0,020227;0,108180021;-0,194539088;0,018634342;0,424028406;-2,576041458;11,76617912;11,27624064;10,46667538;3,828641396;0,805135889;0;0,113412796;1
DATA MODUL AG;2010;IT;0;1;0;-0,034623;0,019544803;-0,29958058;0,014355276;0,202251627;-2,460859417;4,039219374;4,58789177;3,348057309;1,609437912;0,658820193;0;-0,008958378;1
DEAG DEUTSCHE ENTERTAINMENT;2010;Consumer;0;0;0;0,005942;-0,008715475;0,06403527;0,003768269;0,030864745;-1,198036321;4,355079295;4,759512276;3,135932802;1,609437912;0,447413028;0;0,053525961;1
DELTICOM AG;2010;Consumer;1;1;0,064660942;0,199798;0,031173396;0,183878677;0,03142488;0;-1,044323429;4,671407264;5,740625363;5,830471622;2,302585093;0,418025171;0;1,756477905;1
DEMAG CRANES AG;2010;Industrials;0;1;0;0,000975;0,040994037;-0,157114735;0,022729088;0,183260283;-2,06640718;6,707803214;6,954225612;6,301452632;3,135494216;0,937420299;0;0,881477241;1
DEUFOL AG;2010;Industrials;0;1;0;0,001572;0,019558495;-0,149270607;0,022547882;0,291917839;-2,750701263;5,448903128;5,670063665;3,914007894;1,098612289;0,470804587;1;-0,589629536;1
DEUTSCHE LUFTHANSA;2010;Industrials;0;1;0;-0,001393;-0,015303146;-0,10871168;0,084915745;0,231925675;-3,145547614;10,18081621;10,01157933;8,591208128;3,713572067;0,973350104;0;-0,123853462;1
DEUTSCHE POST AG;2010;Industrials;1;1;0,015701167;0,004326;-0,0421203;-0,164722532;0,033237313;0,194040949;-2,428112937;10,45558947;10,74075672;9,641931898;3,610917913;0,695391128;0;0,632962382;1
DEUTSCHE TELEKOM AG;2010;Sonstige;1;1;0,052658271;0,002814;0,12679174;0,046512334;0,057807787;0,336927133;-3,236434818;11,75801836;11,07600065;10,65875072;3,871201011;0,681745435;0;0,157697174;1
DEUTZ AG;2010;Industrials;0;0;0;-0,108896;0,009497336;-0,549003547;0,085150187;0,180437283;-1,607199732;6,976441437;6,760878083;6,155395156;2,63905733;0,481995995;0;0,217319453;1
DIALOG SEMICONDUCTOR PLC;2010;IT;0;0;0;0,239486;0,120797011;0,296171684;0,035235652;0,007145411;-0,470389537;5,259113853;5,382718256;6,524761533;1,609437912;0,890544008;0;1,52719309;1
DOUGLAS HOLDING AG;2010;Consumer;1;1;0,013513215;0,036592;0,02511872;0,022239851;0,063831325;0,193891038;-3,853707169;7,431655062;8,071156058;7,238817945;3,218875825;0,589557743;0;0,672031648;1
DR HOENLE AG;2010;Industrials;0;1;0;-0,095656;-0,099188618;-0,080252813;0,034841576;0,048113745;-2,501420378;3,651359294;3,806329101;3,490449738;1,098612289;0,73607836;0;0,217750285;1
DRAEGERWERK AG - PFD;2010;Health Care;1;1;0,001329087;0,006985;0,078921577;-0,007017566;0,022351664;0,256209207;-1,701332359;7,542122261;7,555427469;5,761231534;2,63905733;1;0;0,64550319;1
DRILLISCH AG;2010;Sonstige;1;0;0,046313458;0,414841;0,145232588;-0,016063327;0,012655966;0,232750061;-2,428503051;5,721186804;5,842201487;5,659453948;2,079441542;0,816409408;0;0,661749518;1
DUERR AG;2010;Industrials;0;1;0;-0,026148;0,064316947;-0,396968804;0,012152335;0,101995059;-2,231981846;6,875381869;6,98252132;5,640259306;2,197224577;0,337552743;0;-0,046455768;1
DYCKERHOFF AG (VZ.);2010;Sonstige;1;1;0,015043699;0,031445;-0,098682373;-0,364769042;0,072405334;0,209459145;-2,547260519;8,11641767;7,221990014;6,828209833;1,098612289;0,196523934;0;0,175660796;1
ECKERT & ZIEGLER;2010;Health Care;1;1;0,018603734;0,101649;0,161924674;0,347800684;0,034558721;0,116887524;-1,310250608;5,087003567;4,619063229;4,584301559;1,098612289;0,554389313;1;0,451166068;1
EINHELL GERMANY AG-VORZUG;2010;Consumer;1;1;0,003192976;0,04595;0,147377357;-0,127175633;0,020044255;0,170704337;-1,369076068;5,422563913;5,754770222;3,959333676;0,693147181;1;0;-0,073018455;1
ELEXIS AG;2010;Industrials;1;1;0,012316706;0,012928;0,027090454;-0,295129738;0,012523924;0,182167378;-1,522969791;4,864877077;4,844045344;4,451140765;1,791759469;0,586847826;0;0,27236376;1
ELMOS SEMICONDUCTOR AG;2010;IT;0;0;0;-0,051287;0,050172855;-0,347122146;0,0141073;0,165765254;-1,575400825;5,422170387;4,81845813;4,879735541;2,079441542;0,460028845;0;-0,191027014;1
ELRINGKLINGER AG;2010;Consumer;1;1;0,019885074;0,043296;0,102061178;-0,127080246;0,110151378;0,251793203;-3,404710879;6,646521675;6,361870537;6,955586812;3,044522438;0,144791667;0;1,242161381;1
ENVITEC BIOGAS AG;2010;Sonstige;0;1;0;0,005623;-0,122930123;0,170903282;0,052842202;0,110301787;-1,712279544;5,444273563;4,786846535;5,21473465;1,609437912;0,2086;1;0,052520552;1
ESSANELLE HAIR GROUP AG;2010;Consumer;1;1;0,017954998;0,056654;0,029783024;-0,009348562;0,090769148;0,105883179;-2,414989675;4,028559042;4,851708337;3,563366924;1,098612289;1;0;0,096166204;1
EUROMICRON AG;2010;IT;1;1;0,025071685;0,055317;0,05939701;0,087071792;0,019421373;0,321248368;-3,045559496;5,200572225;5,190759995;4,289156139;1,791759469;0,77326227;0;0,025352175;1
EVOTEC AG;2010;Health Care;0;0;0;-0,276316;-0,560879039;0,074643543;0,014135732;0,089277474;-1,493438349;4,987700968;3,753800715;5,37875785;1,386294361;0,785389428;1;0,670360819;1
FIELMANN AG;2010;Consumer;1;1;0,088186014;0,168639;0,082753125;0,053765386;0,054165773;0,007938407;-1,776210829;6,496360123;6,859123702;7,83550807;3,135494216;0,289904762;0;1,624793541;1
FRANCOTYP-POSTALIA HOLDING A;2010;Industrials;0;0;0;-0,108123;0,104771205;-0,098949996;0,02935335;0,344234886;-1,512845267;4,900180342;4,859998434;3,396129562;1,098612289;0,750884354;0;0,79003457;1
FRAPORT AG;2010;Industrials;1;1;0,053552596;0,019691;-0,316992801;-0,063346698;0,114664448;0,399076075;-1,569304615;9,066123521;7,587107749;8,162430405;3,36729583;0,38419752;0;0,318212109;1
FREENET AG;2010;Sonstige;1;0;0,007110972;0,083532;0,037801246;0,260246639;0,022787475;0,349728272;-1,843088418;8,017480589;8,189185113;7,172027583;2,772588722;0,512138746;0;0,217755372;1
FRESENIUS MEDICAL CARE AG (ST.);2010;Sonstige;1;1;0,016015035;0,057977;0,068016225;0,058128332;0,035613509;0,27040035;-3,961255892;9,669113386;9,32789908;9,297574326;3,496507561;0,638643652;0;0,48440833;1
FRESENIUS SE (VZ.);2010;Sonstige;1;1;0,004323265;0,02385;0,061846936;0,138181564;0,031905819;0,350979355;-3,906388112;9,946642823;9,558458813;8,294679153;3,36729583;1;0;0,62951972;1
FUCHS PETROLUB AG (VZ.);2010;Sonstige;1;1;0,017070707;0,166678;0,155844156;-0,168058953;0,03957138;0,075151071;-2,115625433;6,614323375;7,07165825;6,618397617;2,772588722;1;1;1,341560166;1
FUNKWERK AG;2010;IT;0;0;0;-0,210094;0,019735396;-0,284065952;0,017129977;0,013533014;-2,025627715;5,123058808;5,386511377;4,003749772;1,609437912;0,466609061;0;-0,491138644;1
GEA GROUP AG;2010;Industrials;1;1;0,012500629;0,031735;0,086889193;-0,160465745;0,026710457;0,092874489;-2,317634329;8,516070361;8,391895239;7,967533338;3,401197382;0,917419264;0;0,50907765;1
GERRESHEIMER AG;2010;Health Care;0;1;0;0,004031;0,033379423;-0,058138777;0,060828898;0,284750279;-3,17308339;7,200878521;6,907982253;6,586133889;2,833213344;1;0;0,491556725;1
GERRY WEBER INTL AG;2010;Consumer;1;1;0,032842399;0,145667;0,129682534;0,041324268;0,050323934;0,175442953;-2,106270586;5,681281209;6,386964669;6,352356471;2,197224577;0,353897094;1;1,284116403;1
GESCO AG;2010;Industrials;1;1;0,0103859;0,08715;0,014012072;0,127312596;0,046491299;0,247267807;-2,146436615;5,559134281;5,935920124;4,778110165;1,386294361;1;1;0,196505334;1
GFK SE;2010;Consumer;1;1;0,009260458;0,034349;0,077192383;-0,046886178;0,019737658;0,282726313;-3,581185063;7,327413191;7,060074569;6,86377606;2,833213344;0,430411439;0;0,60107198;1
GFT TECHNOLOGIES AG;2010;IT;1;1;0,012142547;0,041796;0,02746625;-0,087436558;0,005383195;0;-1,162019342;4,730757357;5,379011708;4,487100506;1,386294361;0,518498823;0;0,301213191;1
GILDEMEISTER AG;2010;Industrials;1;1;0,003976899;0,003663;-0,07953797;-0,477389236;0,016107747;0,251290095;-2,613781252;7,049822475;7,074304775;6,158313336;2,772588722;0,949250681;0;0,215381367;1
GK SOFTWARE AG;2010;IT;1;0;0,071531066;0,135274;-0,135071273;0,43749787;0,240590465;0,188697852;-1,113029229;3,47738652;3,147448564;4,504588732;1,098612289;0,285285285;0;1,776767375;1
GRAMMER AG;2010;Consumer;0;0;0;-0,057473;-0,047012683;-0,325158281;0,056908226;0,235455448;-3,434880973;6,215313849;6,589534271;4,297637331;1,609437912;0,772653645;0;-0,748435951;1
GRAPHIT KROPFMUEHL AG;2010;Sonstige;0;0;0;-0,013287;0,008101332;-0,067469746;0,069993965;0,285388695;-4,228580547;4,23057855;4,437390384;3,677023853;0;1;0;0,554309386;1
H&R WASAG AG;2010;Sonstige;1;1;0,017693903;0,055848;-0,003217944;-0,306011705;0,050504848;0,267205603;-3,096923145;6,13633732;6,636324437;6,082940477;2,302585093;0,436693024;0;0,883015073;1
HAMBURGER HAFEN UND LOGISTIK;2010;Industrials;1;1;0,028251524;0,033123;0,042153212;-0,292090442;0,090956798;0,215476635;-2,215446825;7,371803083;6,898455167;7,614561071;3,17805383;0,303451233;0;1,37066206;1
HAWESKO HOLDING AG;2010;Consumer;1;1;0,035275376;0,07626;0,065695522;-0,001015515;0,033885035;0,046190598;-2,59152013;5,156546407;5,824527047;5,373377523;1,945910149;0,441492369;0;0,969463965;1
HEIDELBERGCEMENT AG;2010;Sonstige;1;1;0,002023929;0,001646;0,035342573;-0,243860421;0,029777533;0,295698604;-3,396388761;10,14675078;9,316229785;8,944806214;3,044522438;0,730464;0;-0,304849218;1
HEIDELBERGER DRUCKMASCHINEN;2010;Industrials;0;0;0;-0,073709;-0,067257571;-0,201842048;0,059254349;0,210632817;-3,712759417;8,083687187;8,006190552;6,025392204;3,258096538;1;0;-0,654361324;1
HEILER SOFTWARE AG;2010;IT;0;0;0;-0,031217;-0,062466023;-0,059858291;0,006298648;0,000251968;-0,443933029;3,148985408;2,465791786;2,847633635;0,693147181;0,611809262;0;-0,160415;1
HENKEL AG & CO KGAA (VZ.);2010;Sonstige;1;1;0,006956929;0,037752;0,106019303;-0,040288803;0,021514276;0,241410097;-2,656788517;9,668903811;9,515837804;8,777646685;3,63758616;1;0;0,891099773;1
HOCHTIEF AG;2010;Industrials;1;1;0,005780003;0,015604;0,006789191;-0,029135342;0,063977815;0,204924997;-1,955148388;9,433682064;9,807311453;8,270125732;3,17805383;0,6502;0;0,590388987;1
HOEFT & WESSEL AG;2010;IT;1;0;0,007224808;0,027966;0,049310294;-0,04136485;0,018233987;0,207159687;-3,276988199;4,252302272;4,544336792;3,50798669;1,098612289;0,476347376;0;0,268377573;1
HOMAG GROUP AG;2010;Industrials;0;1;0;-0,03868;0,042163812;-0,491158627;0,025432098;0,276759387;-2,857556103;6,252836011;6,261634804;5,29548185;1,945910149;0,452702703;0;0,332982561;1
HORNBACH BAUMARKT AG;2010;Consumer;1;1;0,005890941;0,047651;0,034705405;0,033114609;0,042807396;0,257053263;-1,583060869;7,272000397;7,895993766;6,376852087;1,098612289;0,128459497;0;-0,102451181;1
HORNBACH HOLDING AG;2010;Consumer;1;1;0,001878519;0,033027;0,037275993;0,036146763;0,037412154;0,316774504;-1,802917924;7,617221576;7,956235353;5,623666542;1,791759469;0,913;0;-0,243793657;1
HUGO BOSS AG (VZ.);2010;Sonstige;1;1;0,021451177;0,093402;0,192829973;-0,076513941;0,044371323;0,39902374;-2,234174027;6,971091515;7,353634619;6,810191598;2,944438979;0,432455125;0;2,192525176;1
IBS AG;2010;IT;1;1;0,037653173;0,057332;0,066466083;-0,179720143;0,015037184;0,096082609;-1,21051614;3,06884332;2,905807566;3,172978623;1,386294361;0,39168967;1;0,473676919;1
IDS SCHEER AG;2010;Sonstige;1;1;0,022103154;0,039262;0,051023611;-0,130080212;0,00449195;0,085417775;-1,027030344;5,886881507;5,859149557;6,31590839;1,609437912;0,079942986;1;0,878292283;1
INDUS HOLDING AG;2010;Industrials;1;1;0,011936136;0,01148;0,060738494;-0,178726028;0,032686738;0,437854205;-2,279234782;6,817260387;6,645756548;5,47822652;1,609437912;0,962493195;0;-0,002322116;1
INFINEON TECHNOLOGIES AG;2010;IT;0;0;0;-0,110328;-0,103937729;-0,580586647;0,025998978;0,177883389;-1,127424691;8,381602537;7,688913337;8,48123346;3,555348061;0,970177834;0;0,863981259;1
INIT INNOVATION IN TRAFFIC S;2010;IT;1;1;0,046370564;0,128511;0,068154877;0,14846828;0,015835413;0,031546147;-2,038321309;4,271234729;4,173694722;4,775201931;1,098612289;0,574302789;0;1,105880597;1
INTEGRALIS AG;2010;IT;0;0;0;-0,07422;-0,039401406;-0,014794907;0,015317647;0,049449946;-2,756315105;4,833253517;5,11433443;4,416781556;0,693147181;0,054898576;0;1,419527191;1
INTERSHOP COMMUNICATIONS AG;2010;IT;0;0;0;0,077933;0,013783554;0,12233267;0,013443896;0;-1,515555285;3,358324675;3,458742758;3,825169428;0,693147181;0,739493271;1;0,898004902;1
INTICA SYSTEMS AG;2010;IT;0;0;0;-0,022644;-0,139672723;-0,160078381;0,05908914;0,260839256;-2,002484543;3,601467997;3,147723481;2,836416643;1,098612289;0,788430138;0;-0,2036188;1
INVISION SOFTWARE AG;2010;IT;0;0;0;-0,248755;-0,619491497;0,003556668;0,005469344;0,000560843;-1,551793596;2,80786537;2,482604001;2,47070199;1,098612289;0,093959732;0;0,059245317;1
ISRA VISION AG;2010;IT;1;1;0,011300363;0,04436;0,252729868;-0,160627778;0,004643122;0,344396471;-2,984903767;4,954530443;4,063077468;4,119279996;1,609437912;0,69550331;1;-0,28358039;1
ITELLIGENCE AG;2010;IT;1;1;0,011162372;0,05105;0,045703091;0,015736529;0,062201225;0,114501212;-1,200909004;4,950318958;5,393659364;4,853477596;0,693147181;0,098338627;0;0,887530382;1
JAXX SE;2010;IT;0;0;0;-0,16208;-0,010423942;0,139465377;0,091438751;0,158068139;-1,44560163;3,70339854;4,740959029;3,618528007;1,386294361;0,949697604;0;0,967800101;1
JENOPTIK AG;2010;IT;0;0;0;-0,058521;0,079660034;-0,216955238;0,016835203;0,249712257;-3,99267399;6,40867705;6,089811022;5,455126923;2,302585093;0,696492745;0;-0,023563083;1
JETTER AG;2010;IT;0;0;0;0,032692;0,030809465;-0,019655918;0,047624896;0,090858467;-2,007326459;3,607723627;3,69262244;2,799873418;0,693147181;0,373033015;0;-0,415500069;1
JUNGHEINRICH - PRFD;2010;Industrials;1;1;0,00114511;-0,025163;0,092044176;-0,246376355;0,023540319;0,385552835;-1,650578696;7,699240823;7,424579813;5,517530002;2,772588722;1;0;-0,032348873;1
K+S AG;2010;Sonstige;1;1;0,010711336;0,022192;0,1025644;-0,29382356;0,031774129;0,217568841;-2,287693879;8,558808957;8,181380229;9,072554614;3,663561646;0,781896552;1;1,426266207;1
KLOECKNER & CO SE;2010;Industrials;0;0;0;-0,065033;0,132491109;-0,558687968;0,009181895;0,220994844;-1,188502097;7,905722583;8,258550175;7,174165991;3,044522438;1;0;0,163669808;1
KLOECKNER-WERKE AG;2010;Industrials;0;0;0;-0,210691;-0,046719338;-0,336207272;0,031795776;0,220734251;-3,117201431;6,712264589;6,625040847;6,702116673;0;0,049891019;0;1,375789813;1
KOENIG & BAUER AG;2010;Industrials;0;0;0;0,005888;0,001332826;-0,377338399;0,028081808;0,093731662;-2,63435321;6,966401474;6,956926323;5,303288734;2,48490665;0,754900767;0;-0,736487963;1
KONTRON AG;2010;IT;1;1;0,023749872;0,05055;0,038881496;-0,05764924;0,012213152;0,052027775;-1,750029842;6,134141801;6,150415118;6,06621869;2,890371758;0,952193668;1;0,264649495;1
KROMI LOGISTIK AG;2010;IT;1;0;0,019833002;0,002102;-0,003301494;-0,113135104;0,060920835;0,000349939;-0,988882485;3,353126958;3,44035399;3,483536297;0,693147181;0,273939394;0;0,301089007;1
KRONES AG;2010;Industrials;0;1;0;-0,019167;0,062146868;-0,244473169;0,032908038;0,004892015;-2,581137221;7,490249072;7,530973972;7,10720547;3,218875825;0,240179787;1;0,563436553;1
KUKA AG;2010;Industrials;0;0;0;-0,09517;-0,012194203;-0,339018877;0,021523168;0,140679782;-2,473249775;6,587854376;6,804689905;5,759953202;2,944438979;0,634723172;0;0,64207336;1
KWS SAAT AG;2010;Consumer;1;1;0,016627904;0,061437;-0,032839447;0,050290942;0,05904339;0,036965287;-2,142799721;6,753882394;6,625596591;6,71143721;2,197224577;0,334848485;0;0,549852365;1
LANXESS AG;2010;Sonstige;1;1;0,008226518;0,008282;0,054182322;-0,262652606;0,052841031;0,267752797;-1,958418999;8,530701541;8,528528701;7,84575125;3,36729583;0,919678377;0;0,578919131;1
LEIFHEIT AG;2010;Consumer;1;1;0,072540865;0,014043;0,175703646;-0,302351816;0,033049771;0,01604361;-1,918179887;5,406471975;5,331655426;4,302712828;1,098612289;0,3102;0;-0,362201592;1
LEONI AG;2010;Consumer;0;1;0;-0,07667;0,004001172;-0,298664829;0,044902058;0,316397072;-2,520833739;7,470210461;7,67791762;6,11598881;3,091042453;0,940639731;0;0,207346924;1
LINDE AG;2010;Sonstige;1;1;0,027078352;0,02452;0,065739006;-0,121789175;0,044285903;0,252239334;-3,378929625;10,10155942;9,324650718;9,580270198;3,583518938;1;0;0,50656876;1
LOEWE AG;2010;Consumer;1;1;0,010039358;0,033631;0,024775428;-0,143693712;0,076262254;0,004400304;-1,869691447;5,455457858;5,780589183;4,83067002;1,945910149;0,711738028;0;0,357458403;1
LOGWIN AG;2010;Industrials;0;0;0;-0,12167;0,003740449;-0,234863209;0,008247156;0,236760025;-2,24451662;6,412158111;7,0147856;4,860322003;1,098612289;0,193998654;0;0,021387922;1
LPKF LASER & ELECTRONICS;2010;IT;1;0;0,042823056;0,085651;0,192995603;0,110498792;0,028130865;0,068346262;-1,676971619;4,053921794;3,92614285;4,147232794;1,609437912;0,630502855;0;0,545402143;1
LUDWIG BECK AM RATHAUSECK;2010;Consumer;1;1;0,014830168;0,020132;0,116405211;0,011510499;0,018942707;0,318153322;-3,210819864;4,69401405;4,468250201;3,858166397;0,693147181;0,221109608;0;0,266815638;1
MAGIX AG;2010;IT;0;0;0;0,039027;0,142581944;0,079687875;0,050974697;0;-0,719689985;4,006187074;3,549042509;3,906397307;0;0,189974121;0;0,129964534;1
MAN SE (ST.);2010;Sonstige;1;1;0,002930609;-0,016654;0,091135872;-0,217305625;0,022765008;0,187081046;-3,455159754;9,673759873;9,394826252;8,891030689;3,63758616;0,701001603;0;0,400290818;1
MANZ AUTOMATION AG;2010;IT;0;0;0;-0,039095;0,331129605;-1,012644706;0,048624216;0,041629349;-1,340539733;5,423671668;4,453358435;5,578645827;2,708050201;0,4921875;1;0,401355954;1
MARSEILLE-KLINIKEN AG;2010;Health Care;0;0;0;0,002656;-0,068044856;0,057785773;0,080704795;0,274064016;-2,97605256;5,288983945;5,263477444;4,126663911;2,079441542;0,382645103;0;1,626686556;1
MASTERFLEX AG;2010;Sonstige;0;0;0;-0,158901;0,006413857;-0,469926832;0,013800834;0,579790895;-2,186988251;4,238416046;4,010836134;2,763670416;0,693147181;0,808149406;0;2,979649692;1
MBB INDUSTRIES;2010;Industrials;1;1;0,039984491;0,029327;-0,063817671;-0,140048583;0,04875326;0,216089127;-1,311571364;4,624374595;4,413186097;3,838692024;0,693147181;0,24030303;0;-0,111206945;1
MEDICLIN AG;2010;Health Care;1;1;0,00504697;0,030414;0,033224999;0,029730632;0,048853734;0,246095723;-1,741021578;5,8104773;6,153964701;5,080054075;1,098612289;0,1544;0;0,022134512;1
MEDION AG;2010;Consumer;1;1;0,006326936;0,019984;0,03632477;-0,130073378;0,004380849;0;-1,161150929;6,574135371;7,249978802;5,941062813;2,197224577;0,40312949;1;0,033947996;1
MENSCH UND MASCHINE SOFTWARE;2010;IT;0;1;0;-0,051338;0,028195144;-0,311866847;0,010326809;0,174517854;-2,685692689;4,616634222;5,095748204;3,922969624;1,791759469;0,525157664;1;0,77545784;1
MERCK KGAA;2010;Health Care;1;1;0,008758963;0,022641;0,122531412;0,024158812;0,02757717;0,129323301;-3,429759828;9,723918205;8,906217216;8,26941264;3,583518938;1;0;0,327774392;1
METRO AG (ST.);2010;Sonstige;1;1;0,005836344;0,011351;0,0123762;-0,036352829;0,03470716;0,218791696;-2,131224268;10,42427341;11,09024807;9,461292443;3,761200116;0,393798402;0;0,811867493;1
